id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
2687,Female,47,1,28.0,1,1-2 Year,No,32054.0,26.0,181,0
2688,Male,34,1,28.0,0,1-2 Year,Yes,34111.0,26.0,212,1
2689,Female,24,1,11.0,1,< 1 Year,No,33253.0,152.0,270,0
2690,Male,45,1,11.0,0,1-2 Year,Yes,40974.0,26.0,108,1
2691,Female,30,1,10.0,1,< 1 Year,No,29862.0,152.0,122,0
2692,Female,42,1,46.0,0,1-2 Year,Yes,35151.0,124.0,242,1
2693,Male,51,1,29.0,1,1-2 Year,Yes,2630.0,26.0,187,0
2694,Male,47,1,28.0,0,1-2 Year,Yes,28906.0,122.0,145,0
2695,Female,37,1,28.0,1,< 1 Year,No,2630.0,1.0,81,0
2696,Female,51,1,30.0,1,1-2 Year,No,2630.0,152.0,59,0
2697,Female,38,1,12.0,0,1-2 Year,Yes,2630.0,156.0,64,0
2698,Male,27,1,34.0,0,< 1 Year,Yes,29467.0,152.0,47,0
2699,Male,67,0,1.0,1,1-2 Year,No,2630.0,26.0,35,0
2700,Male,31,1,12.0,0,< 1 Year,Yes,2630.0,156.0,95,0
2701,Female,30,1,41.0,0,< 1 Year,Yes,18266.0,124.0,189,1
2702,Male,21,1,8.0,0,< 1 Year,Yes,32604.0,152.0,161,0
2703,Male,25,1,11.0,1,< 1 Year,No,25343.0,152.0,60,0
2704,Female,23,1,11.0,1,< 1 Year,No,37519.0,152.0,263,0
2705,Female,21,1,46.0,0,< 1 Year,Yes,40756.0,152.0,155,0
2706,Male,43,1,50.0,0,1-2 Year,Yes,33961.0,8.0,150,0
2707,Male,71,1,35.0,0,1-2 Year,Yes,27080.0,124.0,230,1
2708,Male,55,1,20.0,0,1-2 Year,Yes,2630.0,124.0,85,0
2709,Female,37,1,10.0,1,1-2 Year,No,2630.0,152.0,203,0
2710,Male,38,1,29.0,1,1-2 Year,No,28004.0,152.0,100,0
2711,Male,48,1,28.0,1,1-2 Year,No,46007.0,26.0,62,0
2712,Male,48,1,28.0,0,> 2 Years,Yes,43874.0,26.0,121,1
2713,Female,27,1,11.0,1,< 1 Year,No,27203.0,152.0,62,0
2714,Female,23,1,32.0,1,< 1 Year,No,36634.0,152.0,56,0
2715,Male,25,1,29.0,1,< 1 Year,No,37933.0,152.0,175,0
2716,Female,21,1,33.0,1,< 1 Year,No,27820.0,152.0,258,0
2717,Female,58,1,28.0,1,1-2 Year,No,2630.0,26.0,223,0
2718,Male,57,1,28.0,0,1-2 Year,Yes,46602.0,26.0,77,0
2719,Male,25,1,50.0,0,< 1 Year,Yes,23887.0,152.0,206,0
2720,Female,64,1,28.0,1,1-2 Year,No,54670.0,152.0,270,0
2721,Male,37,1,47.0,0,1-2 Year,Yes,34348.0,157.0,202,0
2722,Male,35,1,21.0,1,1-2 Year,Yes,27118.0,26.0,37,0
2723,Male,56,1,3.0,1,1-2 Year,Yes,28107.0,26.0,165,0
2724,Male,26,1,15.0,1,< 1 Year,No,25182.0,152.0,262,0
2725,Female,25,1,12.0,1,< 1 Year,No,26004.0,152.0,24,0
2726,Female,47,1,28.0,0,1-2 Year,Yes,36914.0,122.0,145,1
2727,Male,20,1,25.0,1,< 1 Year,No,23672.0,160.0,46,0
2728,Male,52,1,48.0,1,1-2 Year,No,2630.0,15.0,278,0
2729,Female,43,1,33.0,0,1-2 Year,Yes,2630.0,26.0,269,1
2730,Male,24,1,29.0,1,< 1 Year,No,33350.0,152.0,25,0
2731,Male,50,1,28.0,0,1-2 Year,Yes,2630.0,154.0,196,1
2732,Male,26,1,28.0,1,< 1 Year,No,40350.0,152.0,165,0
2733,Male,36,1,30.0,0,1-2 Year,Yes,31685.0,26.0,266,0
2734,Female,22,1,8.0,1,< 1 Year,No,47111.0,152.0,241,0
2735,Female,35,1,40.0,0,1-2 Year,No,24543.0,124.0,250,0
2736,Male,48,1,28.0,0,> 2 Years,Yes,52215.0,26.0,134,0
2737,Female,74,1,28.0,1,1-2 Year,No,30978.0,124.0,201,0
2738,Female,49,1,28.0,0,1-2 Year,Yes,40870.0,26.0,14,0
2739,Male,67,1,28.0,0,> 2 Years,Yes,65606.0,26.0,204,1
2740,Male,40,1,11.0,0,1-2 Year,Yes,48042.0,154.0,149,0
2741,Male,36,1,28.0,0,1-2 Year,Yes,44556.0,124.0,44,0
2742,Female,21,1,41.0,1,< 1 Year,No,28190.0,152.0,248,0
2743,Male,35,1,36.0,0,1-2 Year,Yes,30501.0,154.0,85,1
2744,Male,55,1,8.0,0,1-2 Year,Yes,40139.0,4.0,55,0
2745,Male,34,1,30.0,1,1-2 Year,No,2630.0,160.0,216,0
2746,Male,42,1,35.0,0,1-2 Year,Yes,28466.0,124.0,160,0
2747,Male,22,1,46.0,1,< 1 Year,No,41941.0,152.0,83,0
2748,Female,23,1,15.0,0,< 1 Year,Yes,26909.0,152.0,109,0
2749,Female,55,1,8.0,1,1-2 Year,No,31842.0,124.0,161,0
2750,Male,78,1,7.0,1,1-2 Year,No,52759.0,15.0,116,0
2751,Female,23,1,17.0,1,< 1 Year,No,38329.0,152.0,17,0
2752,Female,49,1,6.0,0,1-2 Year,Yes,26833.0,26.0,108,0
2753,Male,22,1,15.0,1,< 1 Year,No,34613.0,152.0,291,0
2754,Male,61,1,8.0,0,1-2 Year,Yes,52414.0,156.0,19,1
2755,Female,44,1,46.0,0,1-2 Year,Yes,35122.0,124.0,245,1
2756,Male,45,1,8.0,0,1-2 Year,Yes,43913.0,124.0,209,1
2757,Female,67,1,8.0,1,1-2 Year,No,47666.0,124.0,274,0
2758,Male,48,1,28.0,1,1-2 Year,No,34393.0,124.0,236,0
2759,Male,22,1,30.0,0,1-2 Year,Yes,32380.0,154.0,115,0
2760,Male,44,1,28.0,1,1-2 Year,Yes,52895.0,26.0,242,0
2761,Female,25,1,21.0,1,< 1 Year,No,25571.0,152.0,228,0
2762,Female,23,1,13.0,1,< 1 Year,No,24182.0,152.0,292,0
2763,Female,32,1,15.0,0,< 1 Year,Yes,31607.0,152.0,160,0
2764,Male,37,1,8.0,0,1-2 Year,Yes,27404.0,26.0,151,0
2765,Female,21,1,46.0,1,< 1 Year,No,34016.0,160.0,239,0
2766,Male,24,1,10.0,1,< 1 Year,No,23324.0,152.0,251,0
2767,Female,34,1,6.0,1,1-2 Year,No,21281.0,152.0,167,0
2768,Male,37,1,28.0,1,1-2 Year,No,32476.0,124.0,286,0
2769,Male,40,1,9.0,1,1-2 Year,No,32049.0,152.0,45,0
2770,Male,21,1,26.0,1,< 1 Year,No,30903.0,160.0,213,0
2771,Male,22,1,8.0,1,< 1 Year,No,37521.0,152.0,110,0
2772,Male,23,1,46.0,1,< 1 Year,No,32299.0,160.0,166,0
2773,Male,48,1,10.0,0,1-2 Year,Yes,34461.0,26.0,247,0
2774,Male,21,1,28.0,0,< 1 Year,Yes,45748.0,152.0,112,0
2775,Female,60,1,28.0,0,1-2 Year,Yes,33490.0,26.0,150,0
2776,Female,34,1,28.0,1,1-2 Year,No,52533.0,122.0,170,0
2777,Male,23,1,49.0,0,< 1 Year,No,2630.0,152.0,148,0
2778,Female,26,1,15.0,0,< 1 Year,No,45073.0,152.0,149,0
2779,Male,43,1,28.0,1,1-2 Year,No,2630.0,26.0,137,0
2780,Female,72,1,28.0,0,1-2 Year,Yes,46354.0,25.0,56,0
2781,Male,55,1,14.0,0,1-2 Year,Yes,26648.0,124.0,188,0
2782,Male,24,1,14.0,1,< 1 Year,No,41125.0,152.0,289,0
2783,Male,57,1,36.0,1,1-2 Year,No,34507.0,26.0,251,0
2784,Female,22,1,8.0,1,< 1 Year,No,19417.0,160.0,93,0
2785,Male,44,1,28.0,1,1-2 Year,No,42291.0,26.0,293,0
2786,Female,22,1,17.0,0,< 1 Year,Yes,44139.0,152.0,294,0
2787,Male,23,1,27.0,0,< 1 Year,Yes,41138.0,152.0,109,0
2788,Male,42,1,9.0,0,1-2 Year,Yes,34083.0,124.0,187,0
2789,Female,51,1,28.0,0,1-2 Year,Yes,45298.0,26.0,203,0
2790,Female,27,1,25.0,1,< 1 Year,No,24912.0,152.0,120,0
2791,Male,30,1,46.0,0,< 1 Year,Yes,28632.0,152.0,242,0
2792,Male,33,1,18.0,0,1-2 Year,Yes,23110.0,124.0,261,1
2793,Male,25,1,35.0,0,< 1 Year,Yes,2630.0,156.0,144,0
2794,Male,57,1,7.0,0,1-2 Year,Yes,37993.0,26.0,102,0
2795,Female,34,1,29.0,0,1-2 Year,Yes,2630.0,124.0,10,0
2796,Male,61,1,41.0,1,1-2 Year,No,36745.0,136.0,25,0
2797,Male,41,1,1.0,1,1-2 Year,No,2630.0,124.0,57,0
2798,Male,59,1,36.0,0,> 2 Years,Yes,39125.0,26.0,98,0
2799,Female,56,1,13.0,0,1-2 Year,Yes,2630.0,122.0,217,1
2800,Male,31,1,37.0,0,< 1 Year,Yes,36427.0,152.0,188,0
2801,Female,42,1,19.0,0,1-2 Year,Yes,33630.0,124.0,125,0
2802,Male,64,1,30.0,1,1-2 Year,No,32694.0,152.0,190,0
2803,Female,38,1,28.0,0,> 2 Years,Yes,30261.0,122.0,35,0
2804,Female,39,1,28.0,0,1-2 Year,Yes,2630.0,156.0,36,0
2805,Female,42,1,35.0,1,1-2 Year,No,20103.0,26.0,259,0
2806,Male,50,1,28.0,1,1-2 Year,No,44795.0,61.0,116,0
2807,Female,23,1,14.0,1,< 1 Year,No,26341.0,152.0,125,0
2808,Female,28,1,12.0,0,1-2 Year,Yes,22722.0,124.0,52,1
2809,Male,78,1,19.0,1,1-2 Year,No,22665.0,124.0,50,0
2810,Male,44,1,28.0,0,1-2 Year,Yes,57083.0,26.0,268,0
2811,Male,42,1,20.0,0,1-2 Year,Yes,2630.0,124.0,29,1
2812,Female,75,1,50.0,0,1-2 Year,Yes,47238.0,116.0,285,0
2813,Female,27,1,6.0,1,< 1 Year,No,26492.0,152.0,125,0
2814,Female,29,1,28.0,0,< 1 Year,No,32757.0,152.0,184,0
2815,Male,42,1,46.0,0,1-2 Year,Yes,31454.0,124.0,231,0
2816,Female,24,1,41.0,1,< 1 Year,No,21789.0,152.0,177,0
2817,Male,41,1,28.0,0,1-2 Year,Yes,34336.0,26.0,243,0
2818,Male,34,1,28.0,0,1-2 Year,Yes,32883.0,26.0,142,1
2819,Male,45,1,28.0,0,1-2 Year,Yes,23593.0,124.0,98,1
2820,Female,26,1,41.0,1,< 1 Year,No,30540.0,152.0,221,0
2821,Male,35,1,8.0,0,1-2 Year,Yes,50189.0,152.0,189,0
2822,Male,24,1,45.0,1,< 1 Year,No,27094.0,152.0,122,0
2823,Female,45,1,28.0,0,1-2 Year,Yes,2630.0,52.0,118,0
2824,Male,24,1,30.0,0,< 1 Year,Yes,2630.0,152.0,39,0
2825,Female,26,1,8.0,0,< 1 Year,Yes,30708.0,152.0,285,0
2826,Female,34,1,24.0,0,1-2 Year,Yes,23223.0,29.0,199,0
2827,Male,53,1,8.0,0,1-2 Year,No,30683.0,124.0,186,0
2828,Female,26,1,43.0,1,< 1 Year,Yes,2630.0,160.0,265,0
2829,Male,46,1,28.0,0,1-2 Year,Yes,59248.0,124.0,105,0
2830,Male,66,1,45.0,0,1-2 Year,Yes,33497.0,124.0,134,0
2831,Male,27,1,28.0,0,1-2 Year,Yes,25911.0,124.0,107,0
2832,Male,22,1,33.0,1,< 1 Year,No,31095.0,152.0,270,0
2833,Female,21,1,36.0,1,< 1 Year,No,28878.0,160.0,23,0
2834,Female,35,1,31.0,0,1-2 Year,Yes,2630.0,152.0,276,0
2835,Male,22,1,18.0,1,< 1 Year,No,29600.0,152.0,277,0
2836,Female,26,1,28.0,1,< 1 Year,No,29598.0,152.0,190,0
2837,Male,60,1,28.0,0,1-2 Year,No,47325.0,124.0,237,0
2838,Female,72,1,28.0,1,1-2 Year,No,41718.0,26.0,212,0
2839,Female,24,1,42.0,1,< 1 Year,No,31407.0,152.0,260,0
2840,Female,52,1,8.0,0,1-2 Year,No,34375.0,26.0,208,0
2841,Female,23,1,28.0,1,< 1 Year,No,38813.0,152.0,197,0
2842,Female,50,1,48.0,0,1-2 Year,Yes,2630.0,124.0,117,0
2843,Male,21,1,15.0,0,< 1 Year,Yes,43010.0,160.0,94,0
2844,Male,23,1,29.0,1,< 1 Year,No,36180.0,152.0,289,0
2845,Female,22,1,15.0,0,< 1 Year,No,28564.0,152.0,257,0
2846,Male,22,1,29.0,1,< 1 Year,No,2630.0,152.0,71,0
2847,Female,49,1,48.0,1,1-2 Year,No,2630.0,124.0,127,0
2848,Male,54,1,28.0,1,1-2 Year,No,41595.0,124.0,131,0
2849,Female,47,1,28.0,0,1-2 Year,Yes,48109.0,124.0,181,0
2850,Male,79,1,28.0,0,> 2 Years,Yes,40446.0,122.0,252,0
2851,Female,57,1,41.0,1,1-2 Year,No,59172.0,152.0,216,0
2852,Female,27,1,10.0,1,< 1 Year,No,19969.0,152.0,194,0
2853,Male,72,1,8.0,0,1-2 Year,Yes,25857.0,26.0,82,0
2854,Male,28,1,50.0,0,1-2 Year,Yes,30814.0,155.0,293,0
2855,Female,68,1,41.0,1,1-2 Year,No,42642.0,152.0,178,0
2856,Male,59,1,28.0,0,1-2 Year,Yes,41011.0,124.0,102,0
2857,Female,25,1,47.0,1,< 1 Year,No,37220.0,152.0,124,0
2858,Female,25,1,28.0,1,< 1 Year,No,30496.0,152.0,191,0
2859,Female,44,1,35.0,0,> 2 Years,Yes,39060.0,124.0,56,0
2860,Male,39,1,28.0,0,1-2 Year,Yes,33093.0,124.0,78,0
2861,Female,48,1,28.0,0,1-2 Year,Yes,40885.0,124.0,68,0
2862,Male,26,1,15.0,1,< 1 Year,No,37931.0,152.0,67,0
2863,Female,23,1,15.0,0,< 1 Year,No,29111.0,152.0,258,0
2864,Female,47,1,28.0,0,1-2 Year,Yes,29058.0,124.0,115,0
2865,Male,30,1,8.0,0,< 1 Year,Yes,72167.0,152.0,40,0
2866,Female,23,1,36.0,0,< 1 Year,Yes,2630.0,160.0,215,0
2867,Female,52,1,46.0,0,1-2 Year,Yes,2630.0,156.0,218,0
2868,Male,44,1,23.0,0,1-2 Year,Yes,24102.0,124.0,94,1
2869,Female,20,1,47.0,0,< 1 Year,Yes,35536.0,160.0,25,0
2870,Male,25,1,15.0,0,< 1 Year,Yes,2630.0,124.0,94,0
2871,Female,64,1,28.0,0,1-2 Year,Yes,52620.0,122.0,17,0
2872,Male,60,1,8.0,0,1-2 Year,Yes,31806.0,26.0,67,0
2873,Female,59,1,28.0,0,> 2 Years,Yes,51874.0,26.0,186,1
2874,Male,80,1,0.0,1,1-2 Year,Yes,2630.0,3.0,137,0
2875,Female,22,1,15.0,0,< 1 Year,Yes,29381.0,152.0,130,0
2876,Female,40,1,41.0,0,1-2 Year,Yes,36769.0,52.0,195,0
2877,Female,35,1,5.0,0,1-2 Year,Yes,2630.0,157.0,29,1
2878,Male,26,1,15.0,1,< 1 Year,No,40986.0,152.0,19,0
2879,Male,23,1,50.0,0,< 1 Year,Yes,26686.0,26.0,152,0
2880,Male,42,1,50.0,1,1-2 Year,No,27660.0,8.0,27,0
2881,Male,57,1,41.0,0,1-2 Year,Yes,38872.0,109.0,226,0
2882,Female,37,1,29.0,1,1-2 Year,No,37150.0,124.0,260,0
2883,Female,25,1,41.0,1,< 1 Year,No,33909.0,152.0,106,0
2884,Male,31,1,3.0,0,1-2 Year,Yes,2630.0,154.0,294,1
2885,Female,22,1,8.0,0,< 1 Year,Yes,68344.0,152.0,165,0
2886,Male,26,1,28.0,0,< 1 Year,No,39964.0,152.0,71,0
2887,Male,50,1,28.0,0,> 2 Years,Yes,47608.0,26.0,243,0
2888,Male,44,1,28.0,0,1-2 Year,No,2630.0,26.0,58,0
2889,Male,38,1,28.0,0,1-2 Year,Yes,28506.0,124.0,183,0
2890,Male,43,1,46.0,0,1-2 Year,Yes,18719.0,124.0,124,0
2891,Female,57,1,20.0,0,1-2 Year,Yes,2630.0,122.0,60,0
2892,Male,31,1,28.0,0,< 1 Year,Yes,53775.0,152.0,19,0
2893,Female,26,1,8.0,1,< 1 Year,No,30603.0,152.0,95,0
2894,Male,41,1,28.0,0,1-2 Year,Yes,21393.0,26.0,186,1
2895,Male,50,1,3.0,0,1-2 Year,Yes,34998.0,26.0,14,1
2896,Female,23,1,49.0,1,< 1 Year,No,2630.0,152.0,213,0
2897,Female,27,1,44.0,1,< 1 Year,No,20629.0,152.0,137,0
2898,Male,55,1,30.0,1,1-2 Year,No,46674.0,152.0,286,0
2899,Female,23,1,30.0,1,< 1 Year,No,26413.0,152.0,276,0
2900,Female,25,1,11.0,1,< 1 Year,No,32600.0,152.0,100,0
2901,Female,40,1,36.0,0,1-2 Year,Yes,25145.0,124.0,47,1
2902,Female,51,1,8.0,0,1-2 Year,No,55347.0,26.0,189,0
2903,Male,23,1,11.0,1,< 1 Year,No,38697.0,152.0,252,0
2904,Male,51,1,28.0,0,> 2 Years,Yes,51698.0,124.0,225,1
2905,Female,67,1,28.0,0,> 2 Years,Yes,51467.0,3.0,259,0
2906,Male,43,1,28.0,1,1-2 Year,No,35404.0,26.0,164,0
2907,Male,40,1,35.0,0,1-2 Year,Yes,32069.0,10.0,50,0
2908,Male,38,1,28.0,0,1-2 Year,Yes,24197.0,26.0,258,0
2909,Female,32,1,28.0,1,< 1 Year,No,30687.0,152.0,162,0
2910,Male,37,1,8.0,0,> 2 Years,Yes,33548.0,154.0,75,0
2911,Male,25,1,29.0,0,1-2 Year,Yes,2630.0,26.0,241,1
2912,Male,27,1,35.0,1,< 1 Year,No,59850.0,152.0,129,0
2913,Female,49,1,28.0,0,1-2 Year,No,45036.0,26.0,100,0
2914,Male,27,1,15.0,0,< 1 Year,No,26343.0,152.0,154,0
2915,Female,24,1,45.0,1,< 1 Year,No,42142.0,152.0,31,0
2916,Male,20,1,37.0,1,< 1 Year,Yes,22875.0,160.0,188,0
2917,Female,39,1,28.0,1,1-2 Year,No,24466.0,26.0,221,0
2918,Male,48,1,8.0,1,1-2 Year,No,29941.0,26.0,242,0
2919,Female,23,1,15.0,0,< 1 Year,No,33380.0,152.0,18,0
2920,Female,73,1,28.0,0,1-2 Year,Yes,27534.0,52.0,38,0
2921,Male,25,1,30.0,1,< 1 Year,No,44025.0,152.0,275,0
2922,Female,36,1,8.0,0,1-2 Year,Yes,37093.0,19.0,115,1
2923,Female,26,1,8.0,0,< 1 Year,Yes,2630.0,160.0,128,0
2924,Male,35,1,30.0,1,1-2 Year,No,45311.0,152.0,96,0
2925,Female,21,1,46.0,1,< 1 Year,No,30639.0,160.0,145,0
2926,Female,25,1,41.0,1,< 1 Year,No,37409.0,152.0,232,0
2927,Female,26,1,30.0,1,< 1 Year,No,2630.0,152.0,221,0
2928,Male,71,1,28.0,0,1-2 Year,Yes,36682.0,60.0,162,0
2929,Male,63,1,28.0,0,1-2 Year,Yes,41118.0,26.0,194,0
2930,Male,22,1,39.0,0,1-2 Year,Yes,55019.0,154.0,277,0
2931,Male,21,1,8.0,1,< 1 Year,No,50747.0,152.0,188,0
2932,Male,22,1,30.0,1,< 1 Year,No,21383.0,152.0,107,0
2933,Male,78,1,3.0,0,1-2 Year,No,45264.0,124.0,186,0
2934,Male,50,1,18.0,0,1-2 Year,Yes,36100.0,26.0,92,0
2935,Male,22,1,43.0,1,< 1 Year,No,2630.0,152.0,232,0
2936,Female,68,1,28.0,0,1-2 Year,Yes,20724.0,124.0,125,0
2937,Female,27,1,11.0,1,< 1 Year,No,72611.0,152.0,291,0
2938,Female,40,1,28.0,1,1-2 Year,No,50638.0,26.0,198,0
2939,Female,24,1,36.0,0,< 1 Year,No,34051.0,152.0,179,0
2940,Female,21,1,35.0,1,< 1 Year,No,28684.0,152.0,184,0
2941,Female,46,1,28.0,0,1-2 Year,Yes,37201.0,26.0,50,0
2942,Male,52,1,8.0,0,1-2 Year,Yes,2630.0,26.0,110,0
2943,Female,46,1,28.0,0,1-2 Year,Yes,55511.0,124.0,45,0
2944,Male,67,0,8.0,0,1-2 Year,Yes,45024.0,7.0,124,0
2945,Female,27,1,29.0,1,< 1 Year,No,35872.0,152.0,63,0
2946,Male,25,1,15.0,1,< 1 Year,No,29895.0,152.0,101,0
2947,Female,46,1,28.0,0,1-2 Year,No,28400.0,124.0,30,0
2948,Male,32,1,29.0,0,1-2 Year,Yes,2630.0,157.0,289,0
2949,Female,23,1,28.0,1,< 1 Year,No,35982.0,152.0,111,0
2950,Female,64,1,1.0,1,1-2 Year,No,2630.0,154.0,281,0
2951,Male,33,1,29.0,0,1-2 Year,Yes,30187.0,163.0,200,0
2952,Male,27,1,29.0,0,1-2 Year,Yes,25445.0,124.0,174,1
2953,Female,24,1,30.0,1,< 1 Year,No,30771.0,152.0,82,0
2954,Male,24,1,35.0,1,< 1 Year,No,26664.0,152.0,29,0
2955,Male,63,1,50.0,0,1-2 Year,Yes,34987.0,8.0,215,0
2956,Female,64,1,44.0,0,1-2 Year,No,37503.0,124.0,53,0
2957,Male,36,1,28.0,0,1-2 Year,Yes,61020.0,122.0,15,1
2958,Male,72,0,28.0,0,1-2 Year,Yes,72033.0,26.0,253,0
2959,Male,24,1,6.0,1,< 1 Year,No,25746.0,152.0,223,0
2960,Male,62,1,8.0,0,1-2 Year,Yes,2630.0,124.0,237,1
2961,Female,28,1,46.0,1,< 1 Year,No,25991.0,152.0,210,0
2962,Female,26,1,49.0,1,< 1 Year,No,23597.0,152.0,136,0
2963,Female,53,1,26.0,0,1-2 Year,Yes,31992.0,30.0,149,0
2964,Female,48,1,1.0,0,1-2 Year,Yes,2630.0,124.0,244,0
2965,Female,49,1,28.0,0,1-2 Year,Yes,34634.0,26.0,268,0
2966,Female,32,1,30.0,1,< 1 Year,No,31829.0,152.0,104,0
2967,Male,25,1,49.0,1,< 1 Year,No,32762.0,152.0,98,0
2968,Male,26,1,18.0,1,< 1 Year,No,32736.0,152.0,165,0
2969,Female,29,1,14.0,1,< 1 Year,Yes,25012.0,152.0,175,0
2970,Female,23,1,8.0,1,< 1 Year,No,43391.0,152.0,297,0
2971,Male,41,1,28.0,0,1-2 Year,Yes,63423.0,124.0,140,1
2972,Male,29,1,39.0,1,< 1 Year,No,27230.0,124.0,216,0
2973,Male,48,1,8.0,1,1-2 Year,Yes,37195.0,124.0,13,0
2974,Male,62,1,11.0,0,1-2 Year,Yes,31572.0,26.0,123,0
2975,Female,47,1,8.0,0,1-2 Year,Yes,32550.0,26.0,142,0
2976,Female,21,1,6.0,0,1-2 Year,Yes,25577.0,163.0,75,1
2977,Female,23,1,46.0,1,< 1 Year,No,25293.0,152.0,241,0
2978,Female,23,1,37.0,0,< 1 Year,Yes,22493.0,151.0,250,0
2979,Male,68,1,28.0,0,1-2 Year,Yes,22054.0,122.0,213,1
2980,Female,66,1,28.0,0,1-2 Year,Yes,54295.0,26.0,278,0
2981,Female,22,1,3.0,1,< 1 Year,No,25077.0,152.0,295,0
2982,Male,56,1,29.0,0,> 2 Years,Yes,2630.0,124.0,121,1
2983,Female,51,1,28.0,0,1-2 Year,Yes,43779.0,124.0,177,0
2984,Male,24,1,6.0,0,< 1 Year,Yes,31428.0,152.0,128,0
2985,Female,71,1,48.0,0,> 2 Years,Yes,2630.0,26.0,177,0
2986,Male,42,1,24.0,0,1-2 Year,Yes,2630.0,124.0,263,1
2987,Female,23,1,8.0,1,< 1 Year,No,29985.0,152.0,87,0
2988,Male,27,1,30.0,1,< 1 Year,No,37217.0,152.0,56,0
2989,Female,45,1,35.0,0,1-2 Year,Yes,17913.0,124.0,203,0
2990,Male,36,1,8.0,0,1-2 Year,Yes,37860.0,124.0,171,1
2991,Female,50,1,50.0,1,1-2 Year,No,31122.0,124.0,172,0
2992,Male,60,1,14.0,0,1-2 Year,Yes,28073.0,26.0,220,0
2993,Female,23,1,33.0,1,< 1 Year,No,24009.0,152.0,174,0
2994,Female,48,1,28.0,0,1-2 Year,Yes,37158.0,124.0,37,0
2995,Male,21,1,8.0,0,< 1 Year,Yes,40693.0,26.0,187,1
2996,Male,74,1,46.0,0,> 2 Years,Yes,2630.0,11.0,231,1
2997,Male,45,1,28.0,0,> 2 Years,Yes,43780.0,26.0,207,1
2998,Female,46,1,28.0,0,> 2 Years,Yes,40790.0,26.0,43,0
2999,Male,36,1,28.0,0,1-2 Year,Yes,40803.0,124.0,254,0
3000,Male,49,1,28.0,0,1-2 Year,Yes,57197.0,26.0,129,0
3001,Male,24,1,50.0,1,< 1 Year,No,33458.0,152.0,215,0
3002,Male,74,1,1.0,0,> 2 Years,Yes,2630.0,157.0,134,0
3003,Female,72,1,28.0,1,1-2 Year,Yes,26954.0,26.0,237,0
3004,Male,26,1,8.0,1,< 1 Year,No,34088.0,160.0,65,0
3005,Female,20,1,8.0,0,< 1 Year,Yes,34675.0,160.0,36,0
3006,Male,33,1,36.0,0,< 1 Year,Yes,2630.0,156.0,129,0
3007,Female,34,1,26.0,0,1-2 Year,Yes,32276.0,120.0,204,0
3008,Male,35,1,28.0,0,1-2 Year,Yes,34639.0,26.0,183,1
3009,Male,36,1,28.0,1,1-2 Year,No,34012.0,154.0,236,0
3010,Male,42,1,36.0,0,1-2 Year,Yes,36361.0,26.0,91,0
3011,Female,22,1,46.0,0,< 1 Year,Yes,35602.0,152.0,176,0
3012,Female,25,1,46.0,1,< 1 Year,No,29419.0,160.0,183,0
3013,Female,38,1,28.0,1,1-2 Year,No,33133.0,124.0,272,0
3014,Female,51,1,22.0,0,1-2 Year,Yes,2630.0,152.0,140,0
3015,Female,28,1,41.0,1,< 1 Year,No,31625.0,152.0,10,0
3016,Female,59,1,28.0,0,1-2 Year,Yes,45031.0,37.0,221,0
3017,Male,46,1,7.0,1,1-2 Year,Yes,40256.0,26.0,144,0
3018,Male,49,1,19.0,0,1-2 Year,No,2630.0,26.0,240,0
3019,Female,26,1,33.0,1,< 1 Year,No,31389.0,152.0,62,0
3020,Female,52,1,28.0,0,> 2 Years,Yes,46491.0,122.0,104,1
3021,Female,25,1,12.0,1,< 1 Year,No,24366.0,152.0,15,0
3022,Female,48,1,8.0,1,1-2 Year,No,42157.0,26.0,74,0
3023,Male,51,1,41.0,0,1-2 Year,Yes,32698.0,26.0,164,1
3024,Male,49,1,39.0,0,1-2 Year,Yes,32686.0,124.0,78,0
3025,Female,31,1,27.0,0,1-2 Year,Yes,2630.0,156.0,167,1
3026,Female,22,1,29.0,1,< 1 Year,No,36082.0,152.0,126,0
3027,Male,62,1,20.0,0,1-2 Year,Yes,2630.0,26.0,130,0
3028,Male,46,1,7.0,0,1-2 Year,Yes,2630.0,124.0,294,0
3029,Male,59,1,8.0,1,1-2 Year,No,43064.0,26.0,212,0
3030,Female,29,1,36.0,1,< 1 Year,No,28363.0,152.0,192,0
3031,Female,48,1,30.0,1,1-2 Year,No,26259.0,26.0,34,0
3032,Male,50,1,41.0,1,1-2 Year,No,34533.0,109.0,39,0
3033,Female,62,1,39.0,0,1-2 Year,No,2630.0,156.0,185,0
3034,Male,57,1,46.0,0,> 2 Years,Yes,2630.0,156.0,219,1
3035,Female,31,1,35.0,0,1-2 Year,Yes,27953.0,124.0,127,0
3036,Male,47,1,7.0,0,1-2 Year,Yes,50725.0,26.0,41,1
3037,Female,24,1,41.0,1,< 1 Year,No,32244.0,152.0,200,0
3038,Male,54,1,41.0,0,1-2 Year,Yes,38999.0,26.0,288,0
3039,Female,22,1,46.0,1,< 1 Year,No,29069.0,152.0,74,0
3040,Male,74,1,48.0,0,1-2 Year,Yes,2630.0,26.0,158,0
3041,Male,27,1,8.0,1,< 1 Year,No,41337.0,152.0,169,0
3042,Male,29,1,8.0,1,< 1 Year,No,38728.0,152.0,219,0
